FL_HAA,FL_HFE,FL_KFE,FR_HAA,FR_HFE,FR_KFE,HL_HAA,HL_HFE,HL_KFE,HR_HAA,HR_HFE,HR_KFE
-0.004941061758426457,0.6649339027929377,4.874053385643192,0.00486566311759784,0.6655073249124106,-1.4098361507631898,0.0007731295687465334,-0.6668233634356397,1.40956977189916,-0.0005878387943845098,-0.6640337083655892,-4.873024431024317
-0.0049321339870571634,0.6649322313210542,4.874049295282732,0.004869567495223492,0.6655049943940581,-1.4098332119407821,0.0007790760866521751,-0.6668270534678333,1.4095602787813268,-0.0005803989871671078,-0.6640336689655015,-4.873026868015626
-0.0049323426863532305,0.6649331943212324,4.87405497061144,0.004870806626951385,0.6655047850764007,-1.40983226860775,0.0007784269903670094,-0.6668252342499654,1.4095630510110988,-0.0005788245356956878,-0.6640326031986454,-4.873029172893425
-0.004933685284361111,0.6649327352259711,4.874054043146079,0.0048724631210106395,0.6655049991868918,-1.4098328140108007,0.0007775553913749178,-0.6668249043931151,1.4095639317664501,-0.0005773957127459539,-0.664032193778997,-4.873030371516027
-0.004929250705550281,0.6649273425713025,4.8740547586353005,0.00487044299356576,0.6655043874611843,-1.4098320606396868,0.0007723775911241404,-0.6668186796553943,1.4095609732980696,-0.0005887945319189569,-0.6640346642195682,-4.8730223295472985
-0.00492910959941284,0.6649286195128834,4.874049749780975,0.004866840921762261,0.6655016414337194,-1.4098274171185103,0.0007754687195751231,-0.6668199618863611,1.4095591690825895,-0.0005896221801959811,-0.6640273831870411,-4.873034638533536
-0.004929732103912343,0.6649246242831826,4.874055467105781,0.004868365671314656,0.6655030551452406,-1.4098275313286663,0.0007762145236087648,-0.6668178950248977,1.409557673366943,-0.0005837945632869435,-0.6640271416410402,-4.873041611423165
-0.0049386916987330665,0.6649266769650888,4.874057984739346,0.004866416839708343,0.6655026360076404,-1.4098238412233144,0.0007787888039896274,-0.6668180685097136,1.4095562483355106,-0.0005761601430442909,-0.6640284642387888,-4.873036825264541
-0.004937279157289254,0.664927913551602,4.8740564438571115,0.004867208811380586,0.6655026728802245,-1.409824361082391,0.0007810519610567113,-0.6668185548777368,1.4095564698524932,-0.0005752693225407057,-0.664028397948428,-4.873036942205039
-0.004935218760187432,0.6649246666131932,4.874057892063493,0.004863845633360064,0.6655028168323645,-1.409825453181952,0.000780596716645654,-0.6668175828391787,1.4095545228955855,-0.0005740702940588704,-0.6640284276821546,-4.873036504670575
-0.00493953840766892,0.6649267690262013,4.87406646799433,0.00486571160400473,0.6655028354998942,-1.40982338162409,0.0007870479416460796,-0.6668184868211817,1.4095463268679929,-0.0005723876736620781,-0.6640271332645344,-4.8730370596399055
-0.004934474618491613,0.6649263624610677,4.874065993406879,0.00486674888566796,0.6655018332864726,-1.409821119178047,0.0007834224350311558,-0.6668219420797019,1.4095424932549685,-0.0005722734513726735,-0.6640262945955486,-4.873038372895317
-0.004937485326235169,0.6649231518909211,4.874064066393456,0.004867037329940871,0.6655008509825455,-1.4098198093152359,0.0007740041014265842,-0.6668202459562735,1.409552307925357,-0.0005743997569753745,-0.6640262086735191,-4.873038618776988
-0.004937504266092851,0.6649226732381273,4.874063277487456,0.004867435443355994,0.6655006418626579,-1.4098195552951118,0.0007756846587509969,-0.6668191454674552,1.4095523564390602,-0.0005743070337196343,-0.664025934516248,-4.8730390090399585
-0.004938075683291743,0.6649243818751307,4.874064105587108,0.004860262979492269,0.6655003453084118,-1.4098206031992122,0.0007792177743217721,-0.6668185966308036,1.4095541900949407,-0.0005750153143750936,-0.6640256129409483,-4.8730428403840715
-0.004939125029797431,0.6649224439499779,4.874067718748977,0.004865465973680649,0.6654983012505147,-1.4098184341872342,0.0007765996738742231,-0.6668147158749704,1.4095490666100776,-0.0005753156806793669,-0.6640243782739601,-4.873045600306816
-0.004936577747241877,0.6649202842281365,4.874066778487792,0.004863326916745514,0.6654967420601974,-1.409815977304901,0.0007769720026677973,-0.6668136650782408,1.4095477700742371,-0.0005760563519379147,-0.6640235457006014,-4.873047194715121
-0.004937954242161702,0.6649216641231455,4.8740709193895535,0.0048655146286069595,0.6654969376045781,-1.4098146423134574,0.0007772592391868116,-0.6668112451164969,1.409545421363707,-0.0005768379690476166,-0.6640230623800507,-4.873047669808256
-0.004937413564738868,0.6649220518548518,4.874069801617318,0.004866043652471674,0.6654969637135872,-1.409814473258952,0.0007793733474521503,-0.6668119310672296,1.4095460021603463,-0.0005774189917051586,-0.6640224307108422,-4.873048720604662
-0.004936165631779232,0.6649216267035012,4.874072353824796,0.004861885238762298,0.6654937708359361,-1.4098092055004399,0.0007796528110670664,-0.6668135282329963,1.409546023339348,-0.0005968780509642002,-0.6640210892980303,-4.873042481532689
-0.004938929224912236,0.6649211505471024,4.874072154870543,0.00486774523353084,0.6654939148691161,-1.409810399617231,0.0007829427612406903,-0.6668193264930622,1.409540685463198,-0.0005773027005551157,-0.6640222398121347,-4.873051115913404
-0.004937073248115098,0.6649211842907343,4.8740718618786385,0.004862897599466898,0.6654917358064703,-1.409809389785357,0.0007750234727028626,-0.6668120871353826,1.40954200405925,-0.0005747609933415276,-0.6640203813668935,-4.873056309355176
-0.004938813815637211,0.6649202234135636,4.8740753391162155,0.004865843152326299,0.665492520843789,-1.4098086530151948,0.0007737395037104022,-0.6668119949211997,1.4095378421742213,-0.0005754519536891323,-0.6640194517713729,-4.8730573262357835
-0.004938084440578194,0.6649192859040696,4.874074845059335,0.004866107228730598,0.6654927854705583,-1.4098089748891853,0.0007718354321397669,-0.6668123533691555,1.4095393800093756,-0.0005756647291290662,-0.6640191904529518,-4.873057656405655
-0.004939645309644192,0.6649167793069397,4.874078334222017,0.004868502414311138,0.6654922662043763,-1.4098082621999382,0.0007861441502319266,-0.6668012202304512,1.409529623974354,-0.0005760147984625874,-0.6640188134593075,-4.873058281196334
-0.004936360192655975,0.6649159416486423,4.874079661260178,0.004862333517990258,0.665489282024259,-1.4098048066065356,0.0007813051935521287,-0.666806924664237,1.4095373369249593,-0.0005783354967539012,-0.6640195298679092,-4.873057036902537
-0.004936494386520884,0.6649143602564074,4.874081032071232,0.004863378525634232,0.6654891578196329,-1.4098034245056503,0.0007743865517175763,-0.6668077581941878,1.40953388837349,-0.0005788189879529781,-0.6640189688269,-4.873058094476
-0.004936030826734772,0.6649165708732916,4.874082375665818,0.004864912998334248,0.6654893354357059,-1.4098044672850172,0.0007724994978195454,-0.6668065107516581,1.4095362133447722,-0.0005782892971231135,-0.6640185069720079,-4.873061617518737
-0.004936187739013498,0.6649167234792328,4.874081575044642,0.004866228919736315,0.6654895614915546,-1.4098047047902078,0.0007810286443792336,-0.6668059886896263,1.4095277928109695,-0.0005782423948010873,-0.6640185609893887,-4.873061555138624
-0.004929973308256841,0.6649136141067702,4.874082358571475,0.00486634466247704,0.6654898160328147,-1.40980388693652,0.0007780636541729891,-0.6668037873053301,1.409532814820535,-0.0005805138395746923,-0.6640185935585343,-4.873059039190807
-0.004933457700641242,0.6649143641067621,4.8740834388452,0.004865329812099972,0.6654882457077145,-1.4097993372393747,0.0007835006209910844,-0.6668050779525361,1.4095260912887095,-0.0005788028635205222,-0.6640175402945347,-4.873061101553129
-0.004934770994709403,0.6649149640314453,4.874086912929191,0.00486701401380607,0.6654877241339321,-1.4097997728341998,0.0007725866991235009,-0.6668031184463494,1.4095331039467176,-0.0005796055290030466,-0.6640166199644586,-4.873063319204098
-0.004933686721682484,0.664913001116564,4.874087963913166,0.004865776331220317,0.6654869228973954,-1.409797368009559,0.0008031003729040975,-0.6667936061042017,1.4095244779853013,-0.0005807151419885415,-0.6640160968574413,-4.873063717250276
-0.004934867230786288,0.6649132720811233,4.874088298129006,0.004865600667288916,0.6654872906750988,-1.409797742698296,0.0008018208232840607,-0.6667930543187977,1.4095245788366935,-0.0005810668543455577,-0.664016091840824,-4.873063472198516
-0.004932033147483139,0.6649124766245054,4.874087020752995,0.004859203322014061,0.6654820061622928,-1.4097911482446541,0.0007772487072363887,-0.6668012294952232,1.4095304185662112,-0.0005818324762554283,-0.6640155735937876,-4.873064997131315
-0.004939235368921935,0.664915925184558,4.874091350243698,0.004864541990006188,0.6654838524527493,-1.409794008870496,0.0007738443165647979,-0.6668038388807602,1.40952959649724,-0.0005793549185684199,-0.6640134714967454,-4.873070717963594
-0.0049359135617859096,0.6649109075073047,4.874091096651836,0.004865702792289817,0.6654836130408865,-1.4097932367480404,0.0007756758675609987,-0.666803761244358,1.4095291784539254,-0.0005806035474211768,-0.6640125367443623,-4.873072134412753
-0.00493464310805436,0.6649103386163349,4.87409199058574,0.004861741591102309,0.665482083076328,-1.4097908515900581,0.0007711700460113491,-0.6668009471927192,1.4095251240167732,-0.0005811081930264805,-0.6640116045188149,-4.873074682721925
-0.00493307385201458,0.6649106239353388,4.8740908499490825,0.004863310734309678,0.6654822149979776,-1.4097907885513958,0.0007743053155708779,-0.6668014880258823,1.409525612370767,-0.0005808622246981088,-0.6640111397898902,-4.873075161897218
-0.0049355293640278575,0.664908206962795,4.874095372419072,0.0048627908465821434,0.6654829570617045,-1.4097899654206119,0.0007936677018083316,-0.6667897275053729,1.4095038987489419,-0.0005808187319358282,-0.6640106707326359,-4.873074320699631
-0.004926281717744452,0.6649097341714585,4.874104999280142,0.004862249450190426,0.6654812423008414,-1.4097876948212207,0.0007808183867643592,-0.6667961746493232,1.4095208784833622,-0.0005819328779015365,-0.6640111768002885,-4.873074312244296
-0.0049275896529605845,0.6649043173209872,4.874097340641362,0.004861817997926288,0.6654810569440679,-1.4097872517150911,0.0007892952592296609,-0.6667961484768901,1.40952153749115,-0.0005811448005790254,-0.664009884267525,-4.873076946455892
-0.00492829313583254,0.6649069238744332,4.874106001432152,0.004859623616884967,0.6654809566213675,-1.4097852828526722,0.0007788677019391343,-0.6667958101175069,1.4095189059946849,-0.0005823364173505041,-0.6640102172671138,-4.87307676955699
-0.004934559166716035,0.6649091999346419,4.874100761527741,0.004857391348594753,0.6654820712001595,-1.4097871405682554,0.0007784652212805554,-0.6667946229063508,1.4095182436410285,-0.0005829525658587187,-0.6640098222312272,-4.873077515677311
-0.004940916578788368,0.6649105844272558,4.8740947701295445,0.0048625473350147885,0.6654794382027749,-1.4097825825803643,0.0007762750311695044,-0.6667976931141233,1.4095200509921604,-0.0005811531966903871,-0.6640073841273466,-4.873080780652525
-0.004939843401763788,0.6649073823934364,4.874101392060724,0.004862443767389202,0.6654786387183922,-1.4097794200883387,0.0007883883147030701,-0.6667925242827204,1.4095180842222819,-0.0005809755994814481,-0.6640055935295504,-4.873081773522521
-0.004936432898679399,0.6649059868800657,4.8741007863270704,0.0048577085848631185,0.6654782996533406,-1.4097778223430826,0.0007762039322578573,-0.6667959717597158,1.4095168052689173,-0.0005843712304685056,-0.6640060910774279,-4.873081537651176
-0.0049371224409888725,0.6649049346730251,4.874102161267931,0.004859378406716353,0.6654770260451262,-1.4097761029625415,0.0007757335740166127,-0.6667975667588273,1.4095135165491852,-0.0005836079762726598,-0.664004300847556,-4.873084876453222
-0.004936877064915635,0.6649042784263663,4.874103619695064,0.0048595990446589354,0.6654765269707159,-1.4097755549979158,0.0007737337902522512,-0.6667978409973827,1.4095146590445058,-0.0005834723612636594,-0.6640043491499918,-4.873085030741874
-0.004936415318235632,0.6649032808073141,4.874105618261554,0.004859505865175251,0.6654750492216399,-1.4097742433380915,0.0007718573409833951,-0.6667956192113893,1.4095118570730785,-0.0005833623765063578,-0.664002775103433,-4.87308890899662
-0.004938993864209706,0.6649074951158713,4.874106393065581,0.004862036065206077,0.6654745867353746,-1.409773911091058,0.0008010328979075609,-0.6667953197268677,1.4094957682378881,-0.000582111280015063,-0.664002435492371,-4.873091018814799
-0.004938322587282329,0.6649019184613421,4.87410836830094,0.004858982152274649,0.6654717566762303,-1.4097716311974988,0.0007747469954280106,-0.666792888853843,1.4095096119106545,-0.0005854984602553515,-0.6640029247078418,-4.873090872785242
-0.00493791866244031,0.6649054476363583,4.874112093272779,0.004864258043860481,0.665471585260371,-1.4097726469365748,0.000772504073093927,-0.6667913335008464,1.4095078695309722,-0.0005834970356950464,-0.6640022556860048,-4.873094925699697
-0.004938036243306243,0.6649052440737337,4.874110823917712,0.0048644466521876595,0.6654719994464919,-1.409773235945722,0.0007722058135257726,-0.6667905315330724,1.409507001733549,-0.000583283090779041,-0.6640022727296868,-4.873095060608642
-0.004933518459853126,0.6649025774694914,4.87411064452404,0.004864380670847268,0.6654715540678326,-1.409772068412435,0.0007720649370277499,-0.6667911214639854,1.409506010707176,-0.0005852152668799349,-0.6640018828438867,-4.873095657937168
-0.004931996401581706,0.6648998820338967,4.874116329965905,0.0048643349950943104,0.6654697303328811,-1.409769953968043,0.0007737264651535014,-0.6667883256637301,1.4095050671378404,-0.0005868650304341472,-0.6640014522843165,-4.873097463334197
-0.004929939065481115,0.6649003224094372,4.874115195239906,0.004867666539503546,0.6654677900257795,-1.4097680898781775,0.0007719937416386102,-0.6667861155277244,1.4095016374757199,-0.000588541564988887,-0.6640010169644581,-4.873098906607031
-0.004923351555192745,0.6648972854188564,4.87411646772744,0.004865864402554543,0.6654658968841227,-1.4097645653786497,0.0007739771277899266,-0.6667863256683395,1.409499937755073,-0.000599402814504657,-0.6640009797302602,-4.873091660451235
-0.0049259708376938605,0.664897583126967,4.874115794779533,0.004864471886230071,0.6654668488816018,-1.4097661566837676,0.0007740570814318559,-0.6667859935325016,1.4094994482378,-0.0005955603872154214,-0.6640007137856099,-4.873095002619473
-0.00492723161066877,0.6649015215959553,4.874117593870489,0.004869673613818293,0.6654648587503615,-1.4097627040087666,0.0007768063111539547,-0.6667877120646981,1.409498766906565,-0.0005884214921492159,-0.6639996205696503,-4.87310317479907
-0.004925444786241684,0.6648979598177709,4.874118592748947,0.004870726829823369,0.6654651962315201,-1.4097645317673786,0.0007806796223608359,-0.6667837057860995,1.4094939248712235,-0.0005876008131870947,-0.6639980548782098,-4.8731046194010705
-0.004927867911937334,0.6648976749896498,4.87412589095598,0.004870286636840859,0.6654677924649182,-1.4097644738787771,0.0007795235110288345,-0.6667831841705816,1.4094924659688575,-0.00059198808828409,-0.6639986321333016,-4.873104764025306
-0.004927439534168521,0.6648970152175391,4.874122505046871,0.004870838444154479,0.6654663348113061,-1.4097634110680008,0.0007816226357313383,-0.6667808991707256,1.4094905676415515,-0.0005933093421726099,-0.6639932478815629,-4.873114142709866
-0.004928017472599855,0.6648967424805878,4.8741228493514255,0.0048703909620604335,0.6654661020168255,-1.409762870760762,0.0007830414263132468,-0.6667849947599054,1.409483354346598,-0.0005937274608394105,-0.6639945554357167,-4.873109319992713
-0.004926875499909222,0.6648937935475967,4.874126058273089,0.004868987745978437,0.665466458837221,-1.4097611549166231,0.0007832375686094295,-0.6667803435705784,1.409488795130244,-0.0005841174649710013,-0.6639968341794642,-4.873104132643939
-0.00492852594879345,0.6648909131297147,4.874128764755547,0.004864904507615897,0.6654658368733513,-1.409756960017817,0.0007825196387738487,-0.6667802097940481,1.4094884315118072,-0.0005875518290645587,-0.6639955747949182,-4.873104295259238
-0.0049260697922015595,0.6648921178110747,4.874126751818275,0.0048654045241862676,0.6654665886695783,-1.4097588824348097,0.0007860665129442168,-0.6667774407099216,1.4094802738393968,-0.0005996633500817694,-0.6639930583062172,-4.873109454533852
-0.004924372283793943,0.6648907178209509,4.874129115231663,0.004865849191005189,0.6654640557648097,-1.4097531287182532,0.0007833056393291571,-0.6667830510801185,1.4094864725078304,-0.0005897671848664743,-0.6639948975972771,-4.873099053545564
-0.0049270718179368345,0.6648911259755179,4.874128720887671,0.004863731838322671,0.6654622309322189,-1.4097525517585856,0.0007826003843138807,-0.666783320559297,1.4094870590665298,-0.0005873409653895934,-0.6639946250319886,-4.873101347664308
-0.0049295893485812314,0.6648911241461644,4.874133221394602,0.00486615968654025,0.665463791304524,-1.4097543169526023,0.0007822774956185441,-0.6667804243617823,1.4094816133200325,-0.0005889553526845503,-0.6639930194529784,-4.8731047585664875
-0.0049287271020590495,0.664889957415026,4.874134715823878,0.004867903384107919,0.6654640410222132,-1.4097552525990817,0.0007894161279251577,-0.6667789400865001,1.4094767625413036,-0.0005779771564542457,-0.6639911754769727,-4.8731136957626635
-0.004929700113520674,0.6648890666416767,4.874131576013069,0.004829898534445931,0.6654483655377481,-1.409744926709135,0.000791509680214908,-0.6667755871028049,1.4094716518894534,-0.0005784713119032503,-0.6639909929799792,-4.873113877111039
-0.00492763250552386,0.664887746120189,4.874131597028314,0.004854751581342853,0.6654648292454759,-1.4097419620774385,0.0007873467017889269,-0.6667795107306507,1.409466503916799,-0.0005780159019854736,-0.6639909800875401,-4.873112025210614
-0.00492829594701405,0.6648870509839488,4.874133367753304,0.0048549214592874534,0.6654645276631754,-1.409743725102297,0.0007885706338708331,-0.6667789319723276,1.409466382242928,-0.0005780569435875904,-0.6639910458211578,-4.873111731922208
-0.004932455468354746,0.6648881133198365,4.874137715325,0.004865210535757392,0.6654639226655021,-1.409750346278087,0.0007855186197502917,-0.6667780751119157,1.4094785996341068,-0.0005779176892435345,-0.663990997527149,-4.873111602298861
-0.004929672680554553,0.6648878505566351,4.8741363244879015,0.004863438749499238,0.6654628515850245,-1.4097488275212484,0.0007856909345758112,-0.6667751677165601,1.4094755864393997,-0.0005791324040487211,-0.6639903910274434,-4.873113548227067
-0.004930682239520756,0.664886567020261,4.87414033795714,0.004863040024845056,0.6654624821948927,-1.4097468506668616,0.0007873282623966915,-0.6667768044394196,1.4094738252799885,-0.0005798998106092412,-0.6639897408211564,-4.873113800733757
-0.004930392372295422,0.6648836866020966,4.8741437795296605,0.004864028285497923,0.665461299458519,-1.4097450326195835,0.00078229286025433,-0.6667764862250882,1.4094736346393262,-0.0005802472840352735,-0.6639886570503757,-4.873115388486821
-0.004931912025727847,0.664883702928937,4.874144328407513,0.004863896535804102,0.6654611964998711,-1.4097448857357096,0.0007833631689608822,-0.6667757875838376,1.4094734261160689,-0.0005800572046741337,-0.663988717909942,-4.873115388958223
-0.004929926912467408,0.6648840882299059,4.874142609359515,0.004858580701591286,0.6654580439382745,-1.4097416114011772,0.000784168513495942,-0.6667740598870315,1.4094727303815082,-0.0005810111194053391,-0.6639872987662692,-4.87311967829175
-0.004917597366927318,0.664886431546158,4.874164172394148,0.0048606068390837365,0.6654585396492543,-1.4097427323668743,0.0007828967077454507,-0.6667728930594654,1.4094693058710241,-0.0005806951012150563,-0.6639872079924318,-4.873120976253057
-0.004935856610400968,0.664888189845338,4.874152965972208,0.004859835138238289,0.6654577132666128,-1.4097386251614044,0.0007793254795043225,-0.6667755577111985,1.4094725056355388,-0.0005856149251259879,-0.6639859627452225,-4.8731233962235825
-0.004931587828638229,0.6648901393321136,4.8741427244244555,0.004863677867239069,0.6654559867145862,-1.409737734177181,0.0007821360518098786,-0.6667747950637759,1.4094702054856763,-0.0005874110195067672,-0.6639804397227111,-4.87313048366096
-0.004931505336164044,0.664886293964047,4.874145005055668,0.004862779306521681,0.665456043903041,-1.4097374715359194,0.0007844488736230559,-0.6667759585506046,1.4094715476626183,-0.0005872827765838196,-0.6639833195722682,-4.873124287206485
-0.004930203555643331,0.6648836757601915,4.874143819235567,0.004860170625438975,0.6654541860480876,-1.4097356270910604,0.0007860511435593409,-0.666772321443375,1.4094655925410091,-0.0005828214156311518,-0.663983532385684,-4.873128370470098
-0.00493089792423973,0.6648805589122926,4.8741502418038545,0.004856343639706218,0.6654545800115139,-1.409735043044857,0.0007854108821065964,-0.6667690394025776,1.4094617316168927,-0.0005831576933985616,-0.6639825724223192,-4.873131348833852
-0.004931435748192214,0.6648818308734246,4.8741591561584245,0.004857011360302366,0.6654530467704882,-1.40973270068538,0.0007839902420165856,-0.6667683179637391,1.4094622126922536,-0.000583702934454422,-0.6639817108441486,-4.873132489567428
-0.004926906111122342,0.6648806727350065,4.874152723707866,0.004862387785943945,0.6654511336488591,-1.409729636806527,0.000782021546430478,-0.6667706556136554,1.4094643101215585,-0.0005839541481069688,-0.6639809714476419,-4.8731334948180205
-0.004927442321254638,0.6648817889119849,4.874151670862045,0.0048619803224516644,0.6654524511044402,-1.409731102897874,0.0007800572351754909,-0.6667703142830046,1.4094628256240131,-0.0005842773157347381,-0.6639807273082239,-4.8731339589610085
-0.004929059363034227,0.6648772026425238,4.874154486190178,0.004861599850083387,0.6654529025142448,-1.4097294307359132,0.000779621605802916,-0.6667656624245524,1.4094588871798663,-0.0005862117713313353,-0.663981249896163,-4.873134834603299
-0.004923163555679899,0.6648803869726256,4.874162732418749,0.004862845928739645,0.6654511847969617,-1.4097293934723378,0.0007792067588301421,-0.6667682094286729,1.4094595428659176,-0.0005850551219053202,-0.6639802489183593,-4.873136981087481
-0.004935109095601575,0.6648779209961573,4.874160971453759,0.0048646428647503015,0.6654500419370013,-1.409727738277021,0.0007804020077326612,-0.6667688838013861,1.409460460122637,-0.0005850019978108634,-0.6639794971399313,-4.87313847303099
-0.004930395527443565,0.6648778321116877,4.874160515153007,0.004862478866178854,0.6654484413509838,-1.4097259858013453,0.0007826643526120947,-0.6667667679781522,1.4094596756826947,-0.0005859129450094258,-0.6639791047960237,-4.873139748261408
-0.004929890312530993,0.6648785247747533,4.874162895760684,0.004860894691922191,0.6654479180698321,-1.4097254796665029,0.0007816279458365827,-0.666766252769146,1.4094587433441825,-0.0005861575831893617,-0.6639790880369034,-4.873140057179618
-0.004925312120284353,0.6648774011118714,4.874159990010359,0.004861066575451822,0.6654480324538348,-1.409724352789775,0.0007800966517867991,-0.6667641940755971,1.40945492877829,-0.0005874477729506111,-0.6639785094485209,-4.873141114040782
-0.004925949400085727,0.664877179959575,4.874161345330663,0.004857859989076729,0.6654452832087303,-1.409720863886358,0.0007962329816137981,-0.6667657905082436,1.4094512232542105,-0.000588393378940566,-0.6639780694997652,-4.873141131285497
-0.004932724031248448,0.6648770485090711,4.87416738987434,0.004860216112915872,0.6654465670491696,-1.4097221982659622,0.0007739053340127811,-0.6667637133850235,1.409455905235749,-0.0005875089473112993,-0.6639774619879439,-4.873144396046901
-0.004926085298643024,0.6648741101095963,4.8741651102819965,0.004859548372137645,0.665446232687942,-1.4097218722357656,0.000780316480600618,-0.6667640523687304,1.4094546189822692,-0.0005885965362937284,-0.6639773506089046,-4.873144506435151
-0.0049281338864064494,0.6648743391821945,4.874163985013947,0.00485970395562596,0.6654461416581023,-1.4097216716824539,0.0007777754068740705,-0.6667641721926625,1.4094549825404323,-0.000588989962408526,-0.663976886364841,-4.873145145019909
-0.00492977072912737,0.6648724218420714,4.874169882910504,0.004857430149118436,0.6654445004708833,-1.4097192534163332,0.0007964954437138516,-0.666757637763296,1.4094369121880783,-0.000588394434969608,-0.6639767337805864,-4.873145940016157
-0.004930686299700504,0.6648825417551922,4.874180712369275,0.004861418790152783,0.6654437305158885,-1.4097181351383101,0.0007795476060756812,-0.6667613340468836,1.4094514011166028,-0.0005889522717117401,-0.6639757593989231,-4.873148830887803
-0.004930814816119344,0.6648760323345293,4.874166243140924,0.004863021536314349,0.6654421155914703,-1.409716131896035,0.0007740212050331152,-0.6667621509822999,1.4094507196238588,-0.0005881065739155034,-0.6639741077620833,-4.8731522834672605
-0.004930786833704737,0.6648743398294821,4.874169572019284,0.004860350326778118,0.6654425847276517,-1.409714380735383,0.0007811222354279224,-0.6667617685239069,1.4094466103932568,-0.000590790355564863,-0.6639744017092859,-4.873150569241551
-0.004931227476636657,0.6648736082217868,4.8741708258885215,0.004860358799024134,0.6654425832211679,-1.409714552512379,0.0007790251187556052,-0.6667618596738354,1.4094477185266445,-0.0005907170549628304,-0.6639745477786327,-4.873150435602549
-0.004925512391243281,0.6648705234018122,4.874172377881568,0.004856136595423166,0.6654397904793194,-1.409712373714635,0.0007759421045472337,-0.666759360589043,1.4094479056318816,-0.0005901005203874377,-0.663972781557221,-4.873155581287623
-0.004926616737725986,0.6648717307854861,4.874173783216092,0.004861712317852707,0.665439871642679,-1.4097101142390098,0.0007801304874597292,-0.6667577159220439,1.4094417349741608,-0.000595389320511508,-0.6639714096250335,-4.873157468394003
-0.004924373228881507,0.6648696415537048,4.87417440153078,0.004862007958441161,0.6654374940989731,-1.4097062413095882,0.0007808126834492057,-0.6667561616504312,1.409442674279009,-0.0005911851457609529,-0.6639714787247009,-4.8731560442518935
-0.004925863409982689,0.6648678719222021,4.874175447672744,0.004857509666575943,0.6654371578940372,-1.4097055122013256,0.000777619014383113,-0.6667557099502615,1.4094408057887904,-0.0005909655830507177,-0.6639711493257412,-4.87315739890097
-0.004927116040479795,0.6648673445707276,4.874176568319533,0.004857214096960938,0.6654385364120676,-1.4097019388839787,0.0007760472629678716,-0.666755933792385,1.409440956656912,-0.0005909766136511507,-0.6639708921095728,-4.87315787029978
-0.004928910013352272,0.6648687252464764,4.874178079335773,0.0048609952941705,0.6654387878333523,-1.4097070843707087,0.0007803921344793352,-0.6667562905910271,1.409435078404086,-0.0005904640418679108,-0.6639700967040643,-4.873159643606011
-0.004930014960434548,0.6648679833971887,4.874181091293189,0.004854015895074504,0.6654354766441299,-1.4097051317202007,0.0007752209936082721,-0.6667575837615338,1.4094395358152436,-0.0005893010253323894,-0.6639693938071645,-4.873161949376178
-0.004930882674916148,0.6648684771780342,4.874184599337236,0.004861203755798904,0.665435989391872,-1.4097047766845332,0.0007803318633090583,-0.6667555153261269,1.4094351744438827,-0.0005866817872606234,-0.663968279261022,-4.8731641202114915
-0.004922597304108045,0.6648654488203212,4.874184217100246,0.0048619125818731845,0.6654366816483037,-1.4097050109648954,0.0007825734731614631,-0.666753191202015,1.4094314048781031,-0.000586721711025362,-0.6639676950085676,-4.87316444985225
-0.004924638316475161,0.6648659318980732,4.874183763858837,0.004861214667585045,0.6654359387799413,-1.409704148673903,0.0007818649253774623,-0.6667524817822157,1.4094314755819237,-0.0005871273797168897,-0.6639678280876051,-4.873164190911249
-0.0049329400973885384,0.6648689135046002,4.874188778227096,0.00485914118959041,0.6654354540350784,-1.4097025741719644,0.0007867235211493906,-0.666753896639201,1.4094229628560955,-0.0005872040483767549,-0.6639668857561905,-4.873166623732485
-0.00493045944793824,0.6648653721017572,4.8741847119161585,0.004859558419111565,0.6654350812428325,-1.4097016112420206,0.0007803573988933721,-0.6667541061421076,1.4094332056232588,-0.0005893282935831579,-0.6639670335577437,-4.8731663545774015
-0.004926597243255948,0.6648630897569081,4.874186718623041,0.004860328684625159,0.6654346181051602,-1.4097002892265627,0.0007808647308893413,-0.6667499998536393,1.4094292606666192,-0.0005915283185284892,-0.6639663950417241,-4.873167717392455
-0.0049239859162009125,0.6648631889384689,4.874188451971994,0.0048621297675284225,0.6654329042295641,-1.4096963940416556,0.0007845507674710817,-0.6667492803134349,1.4094266067856749,-0.0005900622468892891,-0.663965162350129,-4.8731678792731135
-0.004923639351849474,0.6648630531147077,4.874188203543072,0.004862103891182024,0.6654330107744721,-1.4096963109915244,0.0007837142887803239,-0.6667487006809676,1.4094266630460837,-0.0005903465836212263,-0.6639652634283397,-4.873167679537807
-0.00492420725030307,0.6648633966466706,4.8741897044714735,0.00485720986516025,0.6654288288475154,-1.409691936016288,0.0007853308395100456,-0.6667480912279462,1.4094292757169606,-0.0006075790987436491,-0.6639635227315104,-4.873167248677074
-0.0049227641280680245,0.6648636692873771,4.874191955877611,0.004861097388786817,0.6654304381973217,-1.4096928024017705,0.0007849354063873548,-0.6667521033849964,1.409428628224493,-0.0005885958251061751,-0.6639627848331369,-4.873173135066107
-0.004908546838461092,0.6648553511451469,4.874196470918338,0.004861263114610992,0.6654310844878326,-1.409694093312682,0.0007823501870216631,-0.6667468963441179,1.4094224530074069,-0.0005878991416849999,-0.6639626285552325,-4.873174236396664
